lema,categoria,url,definicion,ejemplos,frases
ingreso,nombre,https://diesgital.com/search?q=ingreso,"en sentido figurado, aceptación y entrada en una entidad u organismo para llevar a cabo la actividad específica que se ofrece en dicha entidad u organismo",El ingreso de España en la OTAN vino precedido por un cierto enfrentamiento social.,y para lograr la entrada en la universidad || y el hospital comunicó que ha habido un aumento en el número de ingresos
inmenso,adjetivo,https://diesgital.com/search?q=inmenso,"en sentido figurado, referido a alguien o algo que no tiene medida ni fin ni límites",La muerte de su hijo le produjo una inmensa tristeza.,y predican que Dios es inmenso || y tiene hacia él un cariño inmenso
inmenso,adjetivo,https://diesgital.com/search?q=inmenso,"en sentido figurado, referido a una persona que pesa mucho más de lo que debería pesar",Vi a su padre; ha engordado mucho y está inmenso.,y tienen un bebe inmenso
inmenso,adjetivo,https://diesgital.com/search?q=inmenso,"en sentido figurado, referido a alguien o algo que es extraordinario y muy apreciado","De eso habla el capítulo del libro que emprendí anoche después de contemplar, maravillada, el atardecer inmenso de un cielo de Madrid.",y has estado inmenso respondiéndole al etarra ese
instalar,verbo,https://diesgital.com/search?q=instalar,"en sentido figurado, colocar algo inmaterial o a alguien en un sitio inmaterial",Las fuerzas ultras han logrado instalar su marco discursivo.,y ha logrado instalar sus fobias en esta sociedad || y con sus votos lo ha instalado en el poder
instancia,nombre,https://diesgital.com/search?q=instancia,"en sentido figurado, autoridad o corporación, por ejemplo una organización o agencia, que tiene poder de decisión",Las altas instancias siguen estando compuestas mayoritariamente por hombres. || Todas ellas obligan a las instancias educativas a educar en igualdad.,y sera tratado en una instancia internacional
instrumento,nombre,https://diesgital.com/search?q=instrumento,"en sentido figurado, escritura o documento jurídico con que se prueba o justifica algo; se usa en derecho",Es un instrumento jurídico que regula los impuestos.,y presenta un instrumento legal más
instrumento,nombre,https://diesgital.com/search?q=instrumento,"en sentido figurado, cosa o persona que sirve de medio para alcanzar un fin",La conferencia sirvió como un instrumento de diálogo entre los países.,y el diálogo es un buen instrumento para eliminar conflictos || y deben usarse todos los instrumentos posibles para evitar la guerra
instrumento,nombre,https://diesgital.com/search?q=instrumento,"en sentido figurado, órgano sexual de un hombre o un animal macho; se usa para orinar y copular",Creo que verá al médico para que le revise el instrumento.,y menudo instrumento tenía el elefante || y el caballo tiene un instrumento enorme
intenso,adjetivo,https://diesgital.com/search?q=intenso,"en sentido figurado, referido a alguien o algo vehemente y lleno de pasión","Es una mujer muy intensa y atormentada. || El bailarín dio una actuación intensa, llena de emoción.",y cree que su hermano es muy intenso con todo lo que hace
intenso,adjetivo,https://diesgital.com/search?q=intenso,"en sentido figurado, referido a una persona que es molesta por ser muy insistente",La novia de mi hijo es una muchacha intensa que lo llama todo el día.,y deja de ser intenso y lárgate
interior,adjetivo,https://diesgital.com/search?q=interior,"en sentido figurado, referido a o relacionado con cualquier aspecto nacional de un país, en contraposición a los aspectos internacionales o exteriores",El consumo interior había disminuido de forma considerable.,y la política interior realmente importaba mucho || y telebasura para consumo interior
interior,nombre,https://diesgital.com/search?q=interior,"en sentido figurado, conciencia de una persona, donde se hallan los pensamientos o sentimientos no expresados",El interior del hombre estaba dominado por un deseo enorme e imparable de hacer lo que hacía.,y el amor proviene del interior || y se notaba la pena que tenía en su interior
interior,adjetivo,https://diesgital.com/search?q=interior,"en sentido figurado, referido a un jugador o jugadora de un equipo que juega entre el centro y los extremos; juega en el mediocampo",Las jugadoras interiores deben recorrer muchos kilómetros en un partido.,y por la presión de los jugadores interiores del equipo
interior,adjetivo,https://diesgital.com/search?q=interior,"en sentido figurado, referido a lo que tiene relación con la parte espiritual o mental de una persona","Cuando se escucha y se sigue a Dios, se perciben sentimientos, movimientos y pensamientos interiores",y en contraste con su vida interior
interior,nombre,https://diesgital.com/search?q=interior,"en sentido figurado, jugadora de un equipo que juega entre el centro y los extremos; juega en el mediocampo","En las previsiones de la ESPN, la interior del equipo valenciano aparece en el puesto 25, como primera elección de la tercera ronda.",y la interior desperdició una clara ocasión de gol
interior,nombre,https://diesgital.com/search?q=interior,"en sentido figurado, jugador de un equipo que juega entre el centro y los extremos; juega en el mediocambo",El interior de este equipo está más acostumbrado a defender que a atacar.,y el Madrid ha fichado a un nuevo interior
interior,nombre,https://diesgital.com/search?q=interior,"en sentido figurado, unidad territorial o zona de un país, salvo la capital","Todo lo que está fuera de la capital pero dentro de nuestras fronteras se le llama ""el interior"".",y la mayoría de los estudiantes son del interior
interior,nombre,https://diesgital.com/search?q=interior,"en sentido figurado, conjunto de prendas que se llevan directamente sobre la piel, generalmente cubriendo los órganos sexuales externos de una persona y se ponen debajo de otras prendas","Lo enjuagado se reduce a un par de camisetas, una blusa, tres interiores femeninos, varios calcetines y una sábana blanca.","y se despojó del vestido, las medias y los interiores para posar un rato frente al espejo"
interior,nombre,https://diesgital.com/search?q=interior,"en sentido figurado, jugador o jugadora de un equipo que juega entre el centro y los extremos; juega en el mediocampo",Los interiores deben apoyar tanto a la defensa como a la delantera del equipo.,y para marcar a los interiores de los equipos rivales
introducir,verbo,https://diesgital.com/search?q=introducir,"en sentido figurado, poner en funcionamiento una ley o una medida administrativa","El 19 de enero el Concejo del Condado de Montgomery, en Maryland, introdujo una resolución.",
introducir,verbo,https://diesgital.com/search?q=introducir,"en sentido figurado, hacer que una persona sea admitida en un lugar o facilitarle el trato o la amistad de otra persona",Las debutantes son introducidas en sociedad en primavera o verano.,y su hermano lo introdujo en los círculos del poder
introducir,verbo,https://diesgital.com/search?q=introducir,"en sentido figurado, meter algo en un ordenador para que se ponga en marcha; se usa en informática",Debes introducir la clave para seguir.,y debes introducir la contraseña si quieres que arranque
introducir,verbo,https://diesgital.com/search?q=introducir,"en sentido figurado, iniciar a alguien en el conocimiento o actividad de una ciencia, arte, profesión, etc.",Nos hemos introducido en el estudio del cambio climático por influencia del profesor de físicas.,y el profesor lo introdujo en las matemáticas
introducir,verbo,https://diesgital.com/search?q=introducir,"en sentido figurado, presentar a una persona o entidad al público, especialmente ante de una actuación pública","Para poder introducir al conferenciante, el profesor tuvo que consultar su CV en internet.",y han presentado al grupo de una manera original
introducir,verbo,https://diesgital.com/search?q=introducir,"en sentido figurado, crear en un lugar una determinada situación",Con su comportamiento ha introducido una gran dosis de confusión en la vida política española.,y han introducido los escraches en la vida pública española
introducir,verbo,https://diesgital.com/search?q=introducir,"en sentido figurado, poner en uso algo nuevo o que no se conocía","El primer ganado en los Estados Unidos lo introdujeron los colonos de España e Inglaterra. || En los últimos años, hemos introducido un buen número de reformas en la organización.",y a la persona que introdujo la minifalda || y para poder introducir nuevos productos en el mercado
inventar,verbo,https://diesgital.com/search?q=inventar,"en sentido figurado, explicar alguien como verdadero algo que no lo es",Nadie la creía: todos pensaban que inventaba cada palabra que salía por su boca.,"que él pensaba que yo me lo estaba inventando todo || que lo inventó todo, era todo mentira || que no lo invento, es verdad"
inventar,verbo,https://diesgital.com/search?q=inventar,"en sentido figurado, crear alguien rumores o mentiras falsas sobre alguna persona o cosa, material o inmaterial","Nos inventaron un romance y mil cosas, pero ni a ella ni a mí nos afectó.",que mi familia me inventó un rumor que acabó haciéndome mucho daño || que si inventaron una mentira para juzgarme y no saben cómo salir de la mentira es un problema de ellos || que inventaron una mentira acerca de que Walter se peleó y golpeó a otro recluso
inventar,verbo,https://diesgital.com/search?q=inventar,"en sentido figurado, ganarse la vida trampeando y buscando soluciones a los problemas diarios, especialmente de una manera poco o nada legal","Esa gente vive en la gloria y yo la tengo que pulir todos los días pa inventar un baro. || El que inventa mejor ese día, paga el ron, explica Dismel con una sonrisa cómplice.","y sesenta años ""inventando"" y ""resolviendo"" para sobrevivir en Cuba || e “Inventar” y “resolver” son dos verbos claves del día a día del cubano"
inventar,verbo,https://diesgital.com/search?q=inventar,"en sentido figurado, crear alguien alguna excusa o pretexto para darle alguien alguna explicación de algo a alguna persona","Inventó un pretexto para sacar a sus tres hijas del colegio, las mató en un bosque con un rifle y se suicidó.","que Estados Unidos inventó un pretexto para justificar el recrudecimiento del bloqueo a Cuba || que inventa una excusa, y ven a verme, que te echo mucho de menos || que me tienen muy ocupado en el trabajo y no sé si podré inventar una excusa plausible para poder llegar a la fiesta"
